picture_url,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,accommodates,latitude,longitude,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_accuracy,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,host_response_rate_percent,host_since_timestamp,50_percent_or_more_booking,30_day_avail_percentage,has_wifi,has_shampoo,has_smoke alarm,has_hair dryer,has_heating,has_long term stays allowed,has_carbon monoxide alarm,has_kitchen,has_washer,has_hangers,has_essentials,has_air conditioning,has_free parking on premises,entire_space,"neighbourhood_Austin , Texas, United States","neighbourhood_Austin, Texas, United States","neighbourhood_Austin, Tx, United States","neighbourhood_Austin, United States","neighbourhood_Bee Cave, Texas, United States","neighbourhood_Bouldin, Austin, Texas, United States","neighbourhood_Buda, Texas, United States","neighbourhood_Cedar Park, Texas, United States","neighbourhood_Del Valle, Texas, United States","neighbourhood_Dripping Springs, Texas, United States","neighbourhood_Lago Vista, Texas, United States","neighbourhood_Lakeway, Texas, United States","neighbourhood_Leander, Texas, United States","neighbourhood_Manchaca, Texas, United States","neighbourhood_Manor, Austin, Texas, United States","neighbourhood_Pflugerville, Texas, United States","neighbourhood_Rollingwood, Texas, United States","neighbourhood_Round Rock, Texas, United States","neighbourhood_Sunset Valley, Texas, United States","neighbourhood_The Hills, Texas, United States",neighbourhood_United States,"neighbourhood_Volente, Texas, United States","neighbourhood_West Lake Hills, Texas, United States","neighbourhood_Westlake Hills, Austin, Texas, United States"
https://a0.muscache.com/pictures/64402275/514dfb71_original.jpg,0,1.0,1.0,1,1,6,30.23963,-97.75897,2.0,2.0,196.0,3,1125,0,0,0,0,0,1,0,0,5.0,0,1,1,0,0,0.9654504259561356,1422079200.0,0,0.0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/64468219/655c8e46_original.jpg,0,1.0,1.0,1,1,6,30.25045,-97.74939,2.0,1.0,40.0,1,1125,0,0,0,0,0,0,0,0,4.95,0,1,1,0,0,0.9654504259561356,1422079200.0,0,0.0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://a0.muscache.com/pictures/65384282/7d85b1f9_original.jpg,0,1.0,1.0,1,0,2,30.30818,-97.71701,2.0,1.0,375.0,3,14,0,0,0,0,0,0,0,0,4.95,0,1,1,0,0,0.9654504259561356,1422165600.0,0,0.0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://a0.muscache.com/pictures/dd8bb63c-c7d9-478a-879a-6b9047515b45.jpg,0,1.0,1.0,1,1,2,30.30997,-97.72687,1.0,1.0,45.0,5,1125,1,0,0,0,0,3,0,0,4.67,1,1,0,1,0,0.9654504259561356,1403931600.0,0,0.0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/666348ef-3b7c-49c6-a173-9c5ca4711c5a.jpg,1,3.0,3.0,1,1,6,30.29325,-97.68528,2.0,4.0,368.0,2,1125,1,9,39,69,246,26,2,1,4.92,1,2,2,0,0,1.0,1351746000.0,0,0.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/e43381f8-8911-4437-9ce8-f223d7a3f856.jpg,0,6.0,6.0,1,1,4,30.2285,-97.66393,1.0,1.0,120.0,1,14,1,25,55,85,85,55,20,1,4.83,1,7,7,0,0,1.0,1381208400.0,1,0.8333333333333334,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/65877616/78d49ce3_original.jpg,0,1.0,1.0,1,1,8,30.27685,-97.70103,3.0,3.0,450.0,3,20,1,0,0,0,0,1,0,0,5.0,1,1,1,0,0,0.9654504259561356,1392184800.0,0,0.0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/64944349/7ae488a8_original.jpg,0,1.0,1.0,1,1,2,30.23474,-97.75279,1.0,1.0,700.0,1,1125,1,0,0,0,0,0,0,0,4.95,0,1,0,1,0,0.9654504259561356,1382331600.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://a0.muscache.com/pictures/73019753/df711573_original.jpg,0,1.0,1.0,1,1,2,30.26308,-97.70391,1.0,1.0,67.0,2,60,1,0,1,7,199,55,2,0,4.91,0,1,0,1,0,1.0,1330322400.0,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/65018732/ce1ec2fa_original.jpg,0,2.0,2.0,1,0,5,30.25295,-97.72735,2.0,2.0,75.0,2,30,1,0,0,0,0,4,0,0,4.75,0,1,1,0,0,0.9654504259561356,1418623200.0,0,0.0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
